央视频道,#genre#
粤语直播间,http://epg.112114.xyz/douyu/9610808
斗鱼电影1,http://epg.112114.xyz/douyu/122402
斗鱼电影2,http://epg.112114.xyz/douyu/218859
斗鱼电影3,http://epg.112114.xyz/douyu/252802 
斗鱼电影4,http://epg.112114.xyz/douyu/20415 
斗鱼电影5,http://epg.112114.xyz/douyu/248753 
斗鱼电影6,http://epg.112114.xyz/douyu/248753 
斗鱼电影7,http://epg.112114.xyz/douyu/248753 
斗鱼电影8,http://epg.112114.xyz/douyu/7712894 
斗鱼电影9,http://epg.112114.xyz/douyu/36337 
斗鱼电影10,http://epg.112114.xyz/douyu/5033502 
斗鱼电影11,http://epg.112114.xyz/douyu/4505431 
斗鱼电影12,http://epg.112114.xyz/douyu/5581257 
斗鱼电影13,http://epg.112114.xyz/douyu/5423 
斗鱼电影14,http://epg.112114.xyz/douyu/3708807 
斗鱼电影15,http://epg.112114.xyz/douyu/2793084 
斗鱼粤语电影16,http://epg.112114.xyz/douyu/1226741 
斗鱼电影17,http://epg.112114.xyz/douyu/7882691 
斗鱼电影18,http://epg.112114.xyz/douyu/7077241 
斗鱼电影19,http://epg.112114.xyz/douyu/470075 
斗鱼粤语2电影20,http://epg.112114.xyz/douyu/2466104 
斗鱼电影21,http://epg.112114.xyz/douyu/562225 
斗鱼电影22,http://epg.112114.xyz/douyu/6763930 
斗鱼电影23,http://epg.112114.xyz/douyu/2436390 
斗鱼电影24,http://epg.112114.xyz/douyu/4290711 
斗鱼电影25,http://epg.112114.xyz/douyu/8921999 
斗鱼电影26,http://epg.112114.xyz/douyu/5522351 
斗鱼电影27,http://epg.112114.xyz/douyu/194049 
斗鱼电影28,http://epg.112114.xyz/douyu/8554379 
斗鱼电影29,http://epg.112114.xyz/douyu/5127679 
斗鱼电影30,http://epg.112114.xyz/douyu/7359565 
斗鱼电影31,http://epg.112114.xyz/douyu/1023812 
斗鱼电影32,http://epg.112114.xyz/douyu/2230942
斗鱼电影33,http://epg.112114.xyz/douyu/7984182 
斗鱼电影34,http://epg.112114.xyz/douyu/9052766 
斗鱼电影35,http://epg.112114.xyz/douyu/7495810 
斗鱼电影36,http://epg.112114.xyz/douyu/7412199
贝尔荒野求生,http://epg.112114.xyz/douyu/454867
荒野生存,http://epg.112114.xyz/douyu/1339207
纪录片,http://epg.112114.xyz/douyu/4360438
奥斯卡获奖作品,http://epg.112114.xyz/douyu/3811092
跟着贝尔去冒险,http://epg.112114.xyz/douyu/5464884 
虎牙,#genre#
粤语电影,http://epg.112114.xyz/huya/11352894
李连杰功夫大片,http://epg.112114.xyz/huya/11342390
洪金宝系列,http://epg.112114.xyz/huya/11342427
成龙,http://epg.112114.xyz/huya/11342386
刘德华电影,http://epg.112114.xyz/huya/11342424
甄子丹,http://epg.112114.xyz/huya/11352935
国产动作电影,http://epg.112114.xyz/huya/11352893
重案六组,http://epg.112114.xyz/huya/11336587
案发现场,http://epg.112114.xyz/huya/11352975
动作悬疑片,http://epg.112114.xyz/huya/11602077
狄仁杰,http://epg.112114.xyz/huya/11352958
谍影重重,http://epg.112114.xyz/huya/22889219
老电影,http://epg.112114.xyz/huya/23017124
动作系列,http://epg.112114.xyz/huya/22897556
巨石强森系列,http://epg.112114.xyz/huya/21059581
杰森·斯坦森,http://epg.112114.xyz/huya/21059588
灾难大片,http://epg.112114.xyz/huya/11352887
怪兽系列 巨蟒和大白鲨来袭,http://epg.112114.xyz/huya/21059554
高清修复看经典,http://epg.112114.xyz/huya/24380318
经典的破案爱情,http://epg.112114.xyz/huya/11336578
汤姆克鲁斯史泰龙,http://epg.112114.xyz/huya/11352959
大片全明星阵容,http://epg.112114.xyz/huya/21059563
国产动作大片,http://epg.112114.xyz/huya/11352869
武僧电影·天下武功出少林,http://epg.112114.xyz/huya/11602055
武侠动作·帅到飞起,http://epg.112114.xyz/huya/11352897
枪林弹雨战争片,http://epg.112114.xyz/huya/22295876
电影最TOP,http://epg.112114.xyz/huya/11774959
科幻系列 硬核浪漫,http://epg.112114.xyz/huya/11352895
哔哩哔哩,#genre#
动作 大片 科幻 鬼片 灾难 高分,https://315600.xyz/jk/dl/bili.php?id=21680912
鬼片 惊悚 恐怖,https://315600.xyz/jk/dl/bili.php?id=21377115
【邵氏影院】经典武侠 动作 老电影你懂的,https://315600.xyz/jk/dl/bili.php?id=21759196
周星驰成龙林正英王晶刘德华洪金宝电影,https://315600.xyz/jk/dl/bili.php?id=21448296
粤语残片 电影,https://315600.xyz/jk/dl/bili.php?id=3568283
大片 科幻 经典 动作 国产 24H,https://315600.xyz/jk/dl/bili.php?id=82997
高画质 主粤语,https://315600.xyz/jk/dl/bili.php?id=21515763
暴雨梨花针 开封包黑炭,https://315600.xyz/jk/dl/bili.php?id=4928767
DC 漫威 美漫 动画 电影,https://315600.xyz/jk/dl/bili.php?id=798650
重案六组,https://315600.xyz/jk/dl/bili.php?id=15131066
周星驰李连杰张国荣 粤语版,https://315600.xyz/jk/dl/bili.php?id=4361390
粤语怀旧电影剧集,https://315600.xyz/jk/dl/bili.php?id=8613737
粤片粤睇,https://315600.xyz/jk/dl/bili.php?id=6134672
【粤语频道】香港经典电影,https://315600.xyz/jk/dl/bili.php?id=22729360
粤语 配音 电视,https://315600.xyz/jk/dl/bili.php?id=1317122
猫和老鼠24h连播,https://315600.xyz/jk/dl/bili.php?id=2171135
猫和老鼠24h连播旧,http://blanki.cf/api/bili.php?id=2171135
粤语电影超清HD 点播 国语,https://315600.xyz/jk/dl/bili.php?id=5690920
粤语经典 电视剧,https://315600.xyz/jk/dl/bili.php?id=24652769
粤语回忆杀,https://315600.xyz/jk/dl/bili.php?id=6237182
老表/道长/卫斯理/巴不得/美味电影粤语,https://315600.xyz/jk/dl/bili.php?id=428247
致敬香港粤语电影！！！,https://315600.xyz/jk/dl/bili.php?id=24590020
粤语经典,https://315600.xyz/jk/dl/bili.php?id=23205943
粤语剧集 粤语配音,https://315600.xyz/jk/dl/bili.php?id=24191026
tbb电影动画综艺or吃吃吃吃粤语,https://315600.xyz/jk/dl/bili.php?id=136843
你的专属粤语房间！！,https://315600.xyz/jk/dl/bili.php?id=2504003
【粤语】经典电视剧,https://315600.xyz/jk/dl/bili.php?id=3790580
咪咕电影体育,#genre#
每日荐影,http://117.148.179.162/PLTV/88888888/224/3221231727/index.m3u8
喜剧联盟,http://117.148.179.154/PLTV/88888888/224/3221231621/index.m3u8
古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
成龙作品集,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
郭富城影院,http://117.148.179.152/PLTV/88888888/224/3221231688/index.m3u8
张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
高分影院,http://117.148.179.182/PLTV/88888888/224/3221231699/index.m3u8
周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
周星驰影院,http://117.148.179.153/PLTV/88888888/224/3221231562/index.m3u8
深夜失眠剧场,http://117.148.179.141/PLTV/88888888/224/3221231516/index.m3u8
吴京作品集,http://117.148.179.183/PLTV/88888888/224/3221231564/index.m3u8
咪咕云上电影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
每日科幻电影,http://117.148.179.160/PLTV/88888888/224/3221231568/index.m3u8
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
刘亦菲影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
金庸频道,http://117.148.179.132/PLTV/88888888/224/3221231477/index.m3u8
新片放映厅,http://117.148.179.160/PLTV/88888888/224/3221231640/index.m3u8
盗墓方法论,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
高能烧脑时刻,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
杨幂影院,http://117.148.179.183/PLTV/88888888/224/3221231556/index.m3u8
4K剧场,http://117.148.179.161/PLTV/88888888/224/3221231624/index.m3u8
爱情公寓,http://117.148.179.160/PLTV/88888888/224/3221231583/index.m3u8
军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
SNH48剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
红色谍战剧场,http://117.148.179.169/PLTV/88888888/224/3221231627/index.m3u8
少林剧场,http://117.148.179.160/PLTV/88888888/224/3221231628/index.m3u8
神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
黄金剧场,http://117.148.179.183/PLTV/88888888/224/3221231637/index.m3u8
追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
古龙作品集,http://117.148.179.160/PLTV/88888888/224/3221231657/index.m3u8
经典贺岁片,http://117.148.179.159/PLTV/88888888/224/3221231679/index.m3u8
武侠剧场,http://117.148.179.160/PLTV/88888888/224/3221231763/index.m3u8
周星驰影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112
吴京作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681368
周润发影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984
古龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528313
古天乐影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890
张国荣影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330
解压影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625681367
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648
喜剧联盟,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637444830
追剧少女,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318
深夜失眠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625759558
经典影视速看,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198751
试胆大会,http://112.74.200.9:88/tv000000/m3u8.php?/migu/637483721
高能烧脑时刻,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542365
杨幂影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲影视展播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
咪咕云上电影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625703337
假期剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198692
黄金剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625155140
军旅剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625643517
少林剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625526423
高清大片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943678
热剧联播,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629943613
僵尸剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627033504
神探狄仁杰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625574493
红色谍战剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/634274665
经典贺岁片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774662
爆款动画电影,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625204865
怀旧老片,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640582
Migutv-7套武侠剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822
金庸频道,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625774640
新片放映厅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/619495952
逐梦星空,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198191
欢笑剧场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674859
盗墓方法论,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625525181
相声小品精选,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625133682
SNH48剧场公演,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432328
综艺现场,http://112.74.200.9:88/tv000000/m3u8.php?/migu/621640581
最强综艺趴,http://112.74.200.9:88/tv000000/m3u8.php?/migu/629942228
咪咕2,http://111.12.110.3:6610/PLTV/77777777/224/3221225771/index.m3u8?vamoschucktv
咪咕3,http://111.12.110.3:6610/PLTV/77777777/224/3221225774/index.m3u8?vamoschucktv
咪咕4,http://111.12.110.3:6610/PLTV/77777777/224/3221225777/index.m3u8?vamoschucktv
咪咕5,http://111.12.110.3:6610/PLTV/77777777/224/3221225780/index.m3u8?vamoschucktv
咪咕6,http://111.12.110.3:6610/PLTV/77777777/224/3221225783/index.m3u8?vamoschucktv
咪咕7,http://111.12.110.3:6610/PLTV/77777777/224/3221225786/index.m3u8?vamoschucktv
咪咕8,http://111.12.110.3:6610/PLTV/77777777/224/3221225792/index.m3u8?vamoschucktv
咪咕-9,http://111.12.110.3:6610/PLTV/77777777/224/3221225793/index.m3u8?vamoschucktv
咪咕10,http://111.12.110.3:6610/PLTV/77777777/224/3221225796/index.m3u8?vamoschucktv
咪咕11,http://111.12.110.3:6610/PLTV/77777777/224/3221225799/index.m3u8?vamoschucktv
咪咕12,http://111.12.110.3:6610/PLTV/77777777/224/3221225802/index.m3u8?vamoschucktv
咪咕13,http://111.12.110.3:6610/PLTV/77777777/224/3221225805/index.m3u8?vamoschucktv
咪咕14,http://111.12.110.3:6610/PLTV/77777777/224/3221225808/index.m3u8?vamoschucktv
咪咕15,http://111.12.110.3:6610/PLTV/77777777/224/3221225811/index.m3u8?vamoschucktv
咪咕16,http://111.12.110.3:6610/PLTV/77777777/224/3221225814/index.m3u8?vamoschucktv
咪咕17,http://111.12.110.3:6610/PLTV/77777777/224/3221225817/index.m3u8?vamoschucktv
咪咕18,http://111.12.110.3:6610/PLTV/77777777/224/3221225820/index.m3u8?vamoschucktv
咪咕19,http://111.12.110.3:6610/PLTV/77777777/224/3221225834/index.m3u8?vamoschucktv
咪咕-20,http://111.12.110.3:6610/PLTV/77777777/224/3221225839/index.m3u8?vamoschucktv
咪咕21,http://111.12.110.3:6610/PLTV/77777777/224/3221225840/index.m3u8?vamoschucktv
咪咕22,http://111.12.110.3:6610/PLTV/77777777/224/3221225842/index.m3u8?vamoschucktv
咪咕23,http://111.12.110.3:6610/PLTV/77777777/224/3221225843/index.m3u8?vamoschucktv
咪咕24,http://111.12.110.3:6610/PLTV/77777777/224/3221225845/index.m3u8?vamoschucktv
咪咕25,http://111.12.110.3:6610/PLTV/77777777/224/3221225846/index.m3u8?vamoschucktv
咪咕26,http://111.12.110.3:6610/PLTV/77777777/224/3221225848/index.m3u8?vamoschucktv
咪咕27,http://111.12.110.3:6610/PLTV/77777777/224/3221225849/index.m3u8?vamoschucktv
咪咕28,http://111.12.110.3:6610/PLTV/77777777/224/3221225850/index.m3u8?vamoschucktv
咪咕29,http://111.12.110.3:6610/PLTV/77777777/224/3221225851/index.m3u8?vamoschucktv
咪咕30,http://111.12.110.3:6610/PLTV/77777777/224/3221225852/index.m3u8?vamoschucktv
咪咕31,http://111.12.110.3:6610/PLTV/77777777/224/3221225853/index.m3u8?vamoschucktv
咪咕32,http://111.12.110.3:6610/PLTV/77777777/224/3221225854/index.m3u8?vamoschucktv
咪咕33,http://111.12.110.3:6610/PLTV/77777777/224/3221225855/index.m3u8?vamoschucktv
咪咕34,http://111.12.110.3:6610/PLTV/77777777/224/3221225857/index.m3u8?vamoschucktv
咪咕35,http://111.12.110.3:6610/PLTV/77777777/224/3221225858/index.m3u8?vamoschucktv
咪咕36,http://111.12.110.3:6610/PLTV/77777777/224/3221225859/index.m3u8?vamoschucktv
咪咕38,http://111.12.110.3:6610/PLTV/77777777/224/3221225861/index.m3u8?vamoschucktv
咪咕39,http://111.12.110.3:6610/PLTV/77777777/224/3221225862/index.m3u8?vamoschucktv
咪咕40,http://111.12.110.3:6610/PLTV/77777777/224/3221225865/index.m3u8?vamoschucktv
咪咕41,http://111.12.110.3:6610/PLTV/77777777/224/3221225868/index.m3u8?vamoschucktv
咪咕42,http://111.12.110.3:6610/PLTV/77777777/224/3221225871/index.m3u8?vamoschucktv
咪咕44,http://111.12.110.3:6610/PLTV/77777777/224/3221225893/index.m3u8?vamoschucktv
咪咕45,http://111.12.110.3:6610/PLTV/77777777/224/3221225896/index.m3u8?vamoschucktv
咪咕46,http://111.12.110.3:6610/PLTV/77777777/224/3221225899/index.m3u8?vamoschucktv
咪咕47,http://111.12.110.3:6610/PLTV/77777777/224/3221225902/index.m3u8?vamoschucktv
咪咕48,http://111.12.110.3:6610/PLTV/77777777/224/3221225905/index.m3u8?vamoschucktv
咪咕49,http://111.12.110.3:6610/PLTV/77777777/224/3221225908/index.m3u8?vamoschucktv
咪咕50,http://111.12.110.3:6610/PLTV/77777777/224/3221225911/index.m3u8?vamoschucktv
咪咕51,http://111.12.110.3:6610/PLTV/77777777/224/3221225914/index.m3u8?vamoschucktv
咪咕52,http://111.12.110.3:6610/PLTV/77777777/224/3221225917/index.m3u8?vamoschucktv
咪咕53,http://111.12.110.3:6610/PLTV/77777777/224/3221225920/index.m3u8?vamoschucktv
咪咕54,http://111.12.110.3:6610/PLTV/77777777/224/3221225863/index.m3u8?vamoschucktv
咪咕轮播55,http://111.12.110.3:6610/PLTV/77777777/224/3221225876/index.m3u8?vamoschucktv
咪咕轮播57,http://111.12.110.3:6610/PLTV/77777777/224/3221225961/index.m3u8?vamoschucktv
咪咕轮播56,http://111.12.110.3:6610/PLTV/77777777/224/3221225935/index.m3u8?vamoschucktv
咪咕轮播58,http://111.12.110.3:6610/PLTV/77777777/224/3221225972/index.m3u8?vamoschucktv
新咪咕广西_4,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225777/index.m3u8
新咪咕广西_8,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225789/index.m3u8
新咪咕广西_9,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225792/index.m3u8
新咪咕广西_10,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225793/index.m3u8
新咪咕广西_12,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225799/index.m3u8
新咪咕广西_13,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225802/index.m3u8
新咪咕广西_18,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225817/index.m3u8
新咪咕广西_20,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225834/index.m3u8
新咪咕广西_22,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225840/index.m3u8
新咪咕广西_23,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225842/index.m3u8
新咪咕广西_24,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225843/index.m3u8
新咪咕广西_28,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225848/index.m3u8
新咪咕广西_31,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225851/index.m3u8
新咪咕广西_34,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225853/index.m3u8
新咪咕广西_43,http://39.135.42.203/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225860/index.m3u8
埋堆堆,#genre#
埋堆堆_1,http://txtest-xp2p.p2p.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.xs
埋堆堆_2,http://txtest-xp2p.p2p.huya.com/src/1199563477578-1199563477578-5444309108574388224-2399127078612-10057-A-0-1.xs
埋堆堆_3,http://txtest-xp2p.p2p.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.xs
埋堆堆_4,http://txtest-xp2p.p2p.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.xs
埋堆堆_5,http://txtest-xp2p.p2p.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.xs
埋堆堆_6,http://txtest-xp2p.p2p.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.xs
埋堆堆_7,http://txtest-xp2p.p2p.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.xs
埋堆堆_8,http://txtest-xp2p.p2p.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.xs
埋堆堆_9,http://txtest-xp2p.p2p.huya.com/src/1199564062365-1199564062365-5446820749614514176-2399128248186-10057-A-0-1.xs
埋堆堆_10,http://txtest-xp2p.p2p.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.xs
埋堆堆_11,http://txtest-xp2p.p2p.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.xs
埋堆堆_12,http://txtest-xp2p.p2p.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.xs
埋堆堆_13,http://txtest-xp2p.p2p.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.xs
埋堆堆_14,http://txtest-xp2p.p2p.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.xs
埋堆堆_15,http://txtest-xp2p.p2p.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.xs
埋堆堆_粤语16,http://txtest-xp2p.p2p.huya.com/src/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.xs
埋堆堆_粤语17,http://txtest-xp2p.p2p.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.xs
埋堆堆_18,http://txtest-xp2p.p2p.huya.com/src/1199561391895-1199561391895-5435351168299565056-2399122907246-10057-A-0-1.xs
埋堆堆_19,http://txtest-xp2p.p2p.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.xs
埋堆堆_20,http://txtest-xp2p.p2p.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.xs
埋堆堆_21,http://txtest-xp2p.p2p.huya.com/src/1199561276760-1199561276760-5434856667239940096-2399122676976-10057-A-0-1.xs
埋堆堆_22,http://txtest-xp2p.p2p.huya.com/src/1199561241049-1199561241049-5434703289662832640-2399122605554-10057-A-0-1.xs
埋堆堆_23,http://txtest-xp2p.p2p.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.xs
埋堆堆_24,http://txtest-xp2p.p2p.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.xs
埋堆堆_25,http://txtest-xp2p.p2p.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.xs
埋堆堆_26,http://txtest-xp2p.p2p.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.xs
埋堆堆_27,http://txtest-xp2p.p2p.huya.com/src/1199563486009-1199563486009-5444345319443660800-2399127095474-10057-A-0-1.xs
埋堆堆_28,http://txtest-xp2p.p2p.huya.com/src/1199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.xs
埋堆堆_29,http://txtest-xp2p.p2p.huya.com/src/1199561176260-1199561176260-5434425023026692096-2399122475976-10057-A-0-1.xs
埋堆堆_粤语30,http://txtest-xp2p.p2p.huya.com/src/1199561153167-1199561153167-5434325839346925568-2399122429790-10057-A-0-1.xs
埋堆堆_31,http://txtest-xp2p.p2p.huya.com/src/1199563564801-1199563564801-5444683728506847232-2399127253058-10057-A-0-1.xs
埋堆堆_32,http://txtest-xp2p.p2p.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.xs
油管代理,#genre#
壹新聞,http://stream.nexttv.com.tw/n001/playlist.m3u8
壹新聞,http://stream.nexttv.com.tw/n001/hd/live.m3u8
民視新聞,http://6.mms.vlog.xuite.net/hls/ftvtv/index.m3u8
民视新闻台,http://210.61.56.23/hls/ftvtv/index.m3u8
寰宇新聞,https://wabc.ml/hlk.php?id=136
TVBS新聞,http://for40255.sytes.net:8099/tv/iptv/live.php?id=55tvbs
中天新聞,http://for40255.sytes.net:8099/tv/iptv/live.php?id=ztxw
東森新聞,http://for40255.sytes.net:8099/tv/iptv/live.php?id=dsxw
BBC Lifestyle,rtmp://211.72.214.237:1937/live/net155s
國家地理高畫質,rtmp://211.72.214.237:1935/live/net107s
動物星球,rtmp://211.72.214.237:1935/live/net108s
探索,rtmp://211.72.214.237:1935/live/net109s
Eleven Sports2,rtmp://211.72.214.237:1937/live/net156s
Z頻道,rtmp://211.72.214.237:1938/live/net168s
Eleven Sports1,rtmp://211.72.214.237:1937/live/net157s
民视新闻,http://61.221.81.93:8088/hls/73/815/ch51.m3u8
寰宇新闻,http://61.221.81.93:8088/hls/76/818/ch62.m3u8
中天新闻,http://61.221.81.93:8088/hls/78/80/ch63max.m3u8
ELEVEN体育一台,rtmp://59.124.75.138/sat/tv731
ELEVEN体育一台,rtmp://59.124.75.157/sat/tv731
ELEVEN体育二台,rtmp://59.124.75.138/sat/tv741
ELEVEN体育二台,rtmp://59.124.75.157/sat/tv741
ELEVEN体育二台,rtmp://59.124.75.138/sat/md041
ELEVEN体育二台,rtmp://59.124.75.157/sat/md041
寰宇新闻台湾,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn15#http://211.23.114.106:8507/http/61.221.81.94:8088/hls/76/818/ch62.m3u8?token=
寰宇新聞頻道,https://wabc.ml/hlk.php?id=136
广东组播代理,#genre#
广东南方HD,http://fxhack.f3322.org:8000/udp/239.77.0.215:5146
广东南方HD标清,http://fxhack.f3322.org:8000/udp/239.77.0.9:5146
广东体育HD,http://fxhack.f3322.org:8000/udp/239.77.0.168:5146
广东体育标清,http://fxhack.f3322.org:8000/udp/239.77.0.6:5146
广东公共HD,http://fxhack.f3322.org:8000/udp/239.77.0.225:5146
广东公共HD标清,http://fxhack.f3322.org:8000/udp/239.77.0.5:5146
广东新闻HD,http://fxhack.f3322.org:8000/udp/239.77.0.4:5146
广东珠江HD,http://fxhack.f3322.org:8000/udp/239.77.0.01:5146#http://fxhack.f3322.org:8000/udp/239.77.0.114:5146
广东珠江标清,http://fxhack.f3322.org:8000/udp/239.77.0.3:5146
岭南戏曲,http://fxhack.f3322.org:8000/udp/239.77.0.16:5146
广东南方HD,http://113.66.125.134:4022/rtp/239.77.0.215:5146
广东南方HD标清,http://113.66.125.134:4022/rtp/239.77.0.9:5146
广东体育HD,http://113.66.125.134:4022/rtp/239.77.0.168:5146
广东体育标清,http://113.66.125.134:4022/rtp/239.77.0.6:5146
广东公共HD,http://113.66.125.134:4022/rtp/239.77.0.225:5146
广东公共HD标清,http://113.66.125.134:4022/rtp/239.77.0.5:5146
广东新闻HD,http://113.66.125.134:4022/rtp/239.77.0.4:5146
广东珠江HD,http://113.66.125.134:4022/rtp/239.77.0.01:5146#http://113.66.125.134:4022/rtp/239.77.0.114:5146
广东珠江标清,http://113.66.125.134:4022/rtp/239.77.0.3:5146
岭南戏曲,http://113.66.125.134:4022/rtp/239.77.0.16:5146
广州综合,http://ct.whosayssowhat.top:4022/udp/239.253.43.71:5146
广州新闻,http://ct.whosayssowhat.top:4022/udp/239.253.43.72:5146
广州影视,http://ct.whosayssowhat.top:4022/udp/239.253.43.73:5146
